meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
2331f4a0-dc3d-0135-09f6-0a62aae02c3c,27,rural,VE,medium,male,"Yes, as a citizen",Selfå_-employed / Freelancer,More than 3000,Most of it,Somewhat secure,... a little worse,... get a lot better,Very poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The wrong moment,Fewer purchases,Neither more nor less,Strongly agree,Strongly disapprove,Strongly approve,Strongly disapprove,,,,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Neither positive nor negative,None of the above,,China,,Too little,Sometime later,Economic situation in my country
2334b850-ddb0-0135-72fd-0a62aae02c3c,27,city,TR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,Most of it,Somewhat secure,... a little better,... get a little better,Very well,... got a lot better,... get a lot better,... increased a lot,... increase a lot,Somewhat secure,... decrease a little,The wrong moment,Fewer purchases,Much more,Strongly agree,Strongly approve,Strongly approve,,,,Strongly approve,,A lot,A little,Never acceptable,... increased a lot,A little angry,... decreased a lot,A little angry,No,Very stable,Not at all likely,Very negative,,Russia | China,,United States | Germany | France,The right amount,Never,
233be310-e41a-0135-c66c-0a901406a434,33,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Less than half,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased a little,... increase a little,Somewhat secure,... stay the same,The right moment,More purchases,Slightly more,Strongly agree,Somewhat approve,Somewhat approve,,,,,Somewhat approve,A little,A little,Never acceptable,... increased a little,Not very angry,... decreased a little,A little angry,No,Somewhat stable,Not very likely,Very positive,,France | China | United Kingdom | Turkey | Japan | Germany,,Russia | Saudi Arabia,The right amount,Sometime later,Job / career opportunities | Desire to travel / see the world
234afc50-dd2a-0135-10f0-0a901406a434,27,city,TR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,Most of it,Not very secure,... the same,... stay the same,Fairly poorly,... got a little better,... get a little better,... increased moderately,... increase moderately,Somewhat secure,... stay the same,The wrong moment,About the same,Neither more nor less,Somewhat disagree,Somewhat approve,Somewhat approve,,,,Strongly approve,,A little,Not a lot,Never acceptable,... increased a little,A little angry,... decreased a little,A little angry,No,Somewhat stable,Not very likely,Somewhat negative,,None of the above,,United States | France | Russia | China | United Kingdom | Germany | Saudi Arabia | Japan | Ukraine | India,The right amount,Never,
235e41f0-dc14-0135-d5ad-0a62aae02c3c,24,city,VE,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Prefer not to say,All of it,Not very secure,... a lot worse,... get a little better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not very secure,... increase a lot,The wrong moment,About the same,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not at all,Never acceptable,... stayed the same,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Neither positive nor negative,None of the above,,China | United States,,Too little,Within next 3 months,Job / career opportunities | Economic situation in my country | Political situation in my country | Cost of living | Personal safety | Other reason related to quality of life
236a98d0-dc44-0135-152f-0a62aae02c3c,17,city,BR,low,female,"Yes, as a citizen","Not employed, currently looking for work",500 - 750,About half,Not very secure,... a little better,... get a little better,Neither well nor poorly,... stayed the same,... get a little better,... increased moderately,... stay about the same,Not at all secure,... decrease a lot,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Somewhat disapprove,Neither approve nor disapprove,,,Neither approve nor disapprove,,,A little,Not a lot,Never acceptable,... increased a little,Very angry,... decreased a little,Very angry,No,Not very stable,Not very likely,Somewhat positive,United States | Germany | Japan | United Kingdom,,China,,Too little,Within the next year,Job / career opportunities | Desire to travel / see the world | Weather / climate | Economic situation in my country | Political situation in my country | Cost of living | Educational opportunities | Other reason related to quality of life | Personal safety
23846d50-dc3c-0135-53d0-0a901406a434,23,city,VE,medium,female,"Yes, as a citizen","In school, university or practical training",Under 100,Most of it,Not very secure,... the same,... get a little better,Fairly poorly,... got a little worse,... get a little worse,... increased a lot,... increase a lot,Not very secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Neither positive nor negative,United States,,China,,Too little,Within the next 3 years,Economic situation in my country
239619a0-dc33-0135-faba-0a62aae02c3c,63,city,UA,high,female,"Yes, as a citizen",Retired,100 - 200,Most of it,Not very secure,... the same,... stay the same,Very poorly,... got a lot worse,Don't know,... increased a lot,... increase a lot,Not very secure,... increase a lot,The wrong moment,About the same,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,A little,Not a lot,Never acceptable,... increased a lot,Not very angry,Don't know,Very angry,No,Not at all stable,Not at all likely,Somewhat positive,,United States | Germany,,None of the above,Don't know,Never,
23d1e8a0-dc24-0135-3236-0a901406a434,35,city,VE,high,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",Under 100,All of it,Not at all secure,... a lot worse,... get a little better,Very poorly,... got a lot worse,... get a little better,... increased a lot,... increase a lot,Not at all secure,... increase a lot,The wrong moment,Fewer purchases,Slightly less,Strongly agree,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,,,,,Not a lot,Not a lot,Never acceptable,... increased a little,Very angry,... increased a lot,Very angry,No,Not very stable,Somewhat likely,Neither positive nor negative,China,,None of the above,,Too little,Sometime later,Personal safety | Political situation in my country | Cost of living | Educational opportunities | Job / career opportunities | Economic situation in my country | Escaping oppression or discrimination in my country
23f1ddd0-dd19-0135-fcaf-0a901406a434,21,city,MX,medium,male,"Yes, but not as a citizen","Employed, working 30 or more hours per week",More than 3000,Most of it,Somewhat secure,... a little better,... get a little better,Fairly poorly,... got a little worse,... stay the same,... increased moderately,... increase moderately,Not very secure,... increase a little,The wrong moment,About the same,Neither more nor less,Somewhat agree,Somewhat disapprove,Neither approve nor disapprove,,Somewhat disapprove,,,,A lot,A little,Never acceptable,... increased a little,A little angry,... increased a little,Very angry,Yes,Somewhat stable,Not very likely,Somewhat positive,United States | China | Japan | Germany,,United States | China,,Too little,Sometime later,Economic situation in my country | Cost of living | Desire to travel / see the world | Proximity to family
23fa24c0-deb0-0135-674b-0a901406a434,28,city,UA,high,female,"Yes, as a citizen","Not employed, currently NOT looking for work",500 - 750,About half,Not very secure,... the same,... get a little better,Fairly poorly,... stayed the same,... stay the same,... increased a little,... stay about the same,Not very secure,... decrease a little,The wrong moment,About the same,Neither more nor less,Strongly disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,Somewhat approve,A little,Not a lot,Never acceptable,... stayed the same,Not at all angry,... decreased a little,Not very angry,No,Not very stable,Not at all likely,Somewhat positive,,Turkey | Japan | United Kingdom | Germany | United States,,None of the above,The right amount,Sometime later,Job / career opportunities
241f7510-dd83-0135-aab1-0a901406a434,23,rural,MX,low,female,"Yes, as a citizen","Not employed, currently NOT looking for work",200 - 300,Most of it,Somewhat secure,... a little better,... get a lot better,Fairly poorly,... got a little worse,... stay the same,... increased moderately,... increase a lot,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Strongly agree,Somewhat disapprove,Somewhat approve,,Somewhat approve,,,,A little,Not at all,Sometimes acceptable,... stayed the same,Very angry,... increased a lot,Not at all angry,No,Not very stable,Not very likely,Very positive,China | United States | Spain | Canada | Japan,,United States,,Too little,Within the next 3 years,Desire to travel / see the world
241fdfd0-e58c-0135-c2ac-0a901406a434,22,city,TR,low,female,"Yes, as a citizen","Not employed, currently NOT looking for work",300 - 400,Don't know,Prefer not to answer,... a lot better,Don't know,Fairly poorly,... got a little worse,... stay the same,Don't know,Don't know,Prefer not to answer,... increase a little,Don't know,Don't know,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,Neither approve nor disapprove,,Not a lot,Not a lot,Never acceptable,... stayed the same,Very angry,... decreased a little,A little angry,Yes,Somewhat stable,Not at all likely,Very positive,,Russia,,India,The right amount,Never,
242103b0-df31-0135-ed5c-0a62aae02c3c,38,rural,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Somewhat secure,... the same,... get a little better,Very poorly,... got a little worse,... get a little worse,... increased a lot,... increase moderately,Somewhat secure,... increase a little,The wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Somewhat disapprove,Strongly disapprove,,,,,Somewhat disapprove,Not a lot,Not at all,Sometimes acceptable,... increased a little,Very angry,... stayed the same,Very angry,Yes,Not very stable,Not very likely,Neither positive nor negative,,China,,Russia,Too little,Sometime later,Other reason related to quality of life
242b8720-dcfc-0135-baab-0a62aae02c3c,18,city,UA,medium,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Don't know,Not very secure,... the same,... get a little better,Fairly poorly,... stayed the same,... get a little better,... increased moderately,... increase moderately,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Slightly more,Somewhat disagree,Somewhat disapprove,Neither approve nor disapprove,,,,,Somewhat disapprove,A lot,A little,Never acceptable,... stayed the same,A little angry,... stayed the same,A little angry,No,Not very stable,Not very likely,Very positive,,United States | United Kingdom | Japan | China | Germany,,Russia,Too little,Sometime later,Job / career opportunities | Desire to travel / see the world | Economic situation in my country | Other reason related to quality of life
242cd440-e6a0-0135-e1ef-0a901406a434,40,city,TR,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,All of it,Not very secure,... a little worse,... get a little better,Fairly poorly,... stayed the same,... stay the same,... increased moderately,... increase moderately,Prefer not to answer,... increase a little,Don't know,Don't know,Slightly less,Neither agree nor disagree,Neither approve nor disapprove,Somewhat disapprove,,,,Somewhat disapprove,,A little,Not a lot,Never acceptable,... increased a little,A little angry,... stayed the same,A little angry,No,Not very stable,Not at all likely,Neither positive nor negative,,United States,,China,The right amount,Never,
