meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
3b8972e0-b36d-0135-0c19-0a901406a434,28,rural,BR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,Most of it,Very secure,... the same,Don't know,Neither well nor poorly,... got a lot worse,... stay the same,... increased a little,... increase a little,Very secure,... stay the same,The wrong moment,About the same,Neither more nor less,Strongly agree,Strongly disapprove,Strongly disapprove,,,Neither approve nor disapprove,,,A little,A little,Never acceptable,... increased a little,A little angry,... increased a little,Very angry,No,Not very stable,Not very likely,Neither positive nor negative,Germany,,None of the above,,Too little,Never,
3bc5bb50-b107-0135-29b5-0a62aae02c3c,21,city,BR,medium,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",2000 - 3000,About half,Not at all secure,... a lot worse,... get a little better,Fairly poorly,... got a little worse,... stay the same,... increased moderately,... increase moderately,Not at all secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Slightly less,Strongly agree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,Not a lot,Not at all,Never acceptable,... decreased a little,Not very angry,... increased a lot,Very angry,Yes,Not at all stable,Not at all likely,Somewhat positive,Japan | Germany | China | United Kingdom | Spain | Canada,,None of the above,,Too little,Sometime later,Educational opportunities | Weather / climate | Job / career opportunities | Other reason related to quality of life
3bf3dd70-b12c-0135-fff4-0a901406a434,22,city,MX,low,female,"Yes, but not as a citizen",None of the above,1500 - 2000,All of it,Somewhat secure,... the same,... get a little better,Neither well nor poorly,Don't know,Don't know,... increased moderately,... decrease,Somewhat secure,Don't know,The wrong moment,Don't know,Much more,Strongly agree,Strongly disapprove,Neither approve nor disapprove,,Neither approve nor disapprove,,,,Not a lot,A little,Sometimes acceptable,... increased a little,A little angry,... increased a little,A little angry,No,Not very stable,Somewhat likely,Very positive,United States,,None of the above,,Too little,Within the next 3 years,Job / career opportunities | Personal safety | Proximity to family | Other reason
3bfb6580-b12c-0135-5793-0a62aae02c3c,22,city,UA,medium,male,"Yes, but not as a citizen","In school, university or practical training",Prefer not to say,Don't know,Very secure,... a lot better,... get a little better,Neither well nor poorly,... stayed the same,... stay the same,... increased a lot,... increase moderately,Prefer not to answer,... stay the same,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Strongly approve,Neither approve nor disapprove,,,,,Strongly approve,A little,A lot,Never acceptable,... increased a little,A little angry,... increased a little,Very angry,Yes,Somewhat stable,Not at all likely,Somewhat positive,,China | Germany | Turkey | India | United Kingdom | France,,Russia,Too little,Within the next year,Educational opportunities
3c378660-b10b-0135-5932-0a901406a434,17,city,TR,low,male,"Yes, as a citizen",Selfå_-employed / Freelancer,More than 3000,Less than half,Very secure,... a little better,... get a lot better,Fairly well,... got a little better,... get a little better,... increased a lot,... increase moderately,Very secure,... decrease a little,Neither the right moment nor the wrong moment,More purchases,Much more,Somewhat agree,Somewhat approve,Somewhat approve,,,,Somewhat approve,,Not at all,A little,Never acceptable,... increased a little,A little angry,... increased a little,A little angry,No,Somewhat stable,Not at all likely,Neither positive nor negative,,Saudi Arabia | Russia,,United States | China | Japan | France | United Kingdom | India | Germany | Ukraine,The right amount,Never,
3c3805e0-b109-0135-563f-0a901406a434,17,city,VE,medium,female,"Yes, as a citizen","In school, university or practical training",More than 3000,Most of it,Somewhat secure,... the same,... get a lot better,Very poorly,... got a lot worse,... get a lot better,... increased a lot,... decrease,Not very secure,... decrease a lot,The wrong moment,More purchases,Much less,Strongly disagree,Strongly disapprove,Somewhat approve,Strongly disapprove,,,,,Not at all,Not at all,Always acceptable,... increased a lot,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Very positive,United States,,China | Japan,,Too little,Sometime later,Other reason related to quality of life
3c38f710-b106-0135-2867-0a62aae02c3c,25,city,TR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Somewhat secure,... a little better,... get a little better,Fairly poorly,... got a little worse,... get a little worse,... increased moderately,... increase moderately,Somewhat secure,... increase a little,The wrong moment,Fewer purchases,Slightly less,Somewhat disagree,Somewhat disapprove,Somewhat disapprove,,,,Somewhat disapprove,,A lot,Not at all,Never acceptable,... increased a little,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not at all likely,Neither positive nor negative,,None of the above,,Saudi Arabia | United Kingdom,Too little,Within the next 3 years,Escaping oppression or discrimination in my country | Job / career opportunities | Educational opportunities | Political situation in my country | Economic situation in my country | Other reason related to quality of life
3c408090-b143-0135-f4bb-0a901406a434,26,city,BR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,Most of it,Not at all secure,... a little worse,... get a lot better,Fairly poorly,... got a little better,... get a little better,... decreased,... stay about the same,Somewhat secure,... decrease a little,The right moment,More purchases,Slightly more,Strongly agree,Somewhat disapprove,Neither approve nor disapprove,,,Somewhat approve,,,A little,A little,Never acceptable,... stayed the same,A little angry,... increased a little,Very angry,No,Not very stable,Somewhat likely,Neither positive nor negative,United States | China | Japan,,None of the above,,Too little,Never,
3c5426a0-b22a-0135-3e5e-0a62aae02c3c,31,city,BR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Not very secure,... the same,... get a lot better,Fairly poorly,... got a lot worse,... stay the same,... increased a little,... stay about the same,Somewhat secure,... decrease a little,The wrong moment,Fewer purchases,Slightly less,Strongly agree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,Not a lot,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,No,Not at all stable,Very likely,Very positive,China | United States | Germany | Japan,,Spain,,Too little,Never,
3c912b60-b112-0135-62f1-0a901406a434,53,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Not very secure,... a little better,... get a little better,Fairly poorly,... got a little worse,... get a little worse,... increased a lot,... increase moderately,Somewhat secure,... increase a little,Don't know,Fewer purchases,Slightly more,Neither agree nor disagree,Somewhat approve,Neither approve nor disapprove,,,,,Neither approve nor disapprove,Not at all,Not at all,Never acceptable,... increased a lot,A little angry,... increased a little,A little angry,Yes,Not very stable,Somewhat likely,Very positive,,United States | Turkey | United Kingdom | Saudi Arabia | Germany | China | France | Japan | India,,Russia,Don't know,Sometime later,Economic situation in my country | Cost of living | Proximity to family | Educational opportunities | Retirement | Other reason related to quality of life | Job / career opportunities
3cb5a4e0-b13f-0135-f18e-0a901406a434,16,city,EG,low,male,"Yes, as a citizen","In school, university or practical training",Under 100,All of it,Somewhat secure,... a little better,... get a lot better,Fairly well,... got a lot better,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,Neither the right moment nor the wrong moment,More purchases,Slightly more,Somewhat agree,Neither approve nor disapprove,Somewhat disapprove,,,,,,Not at all,Not at all,Always acceptable,... stayed the same,A little angry,... decreased a little,Not at all angry,Yes,Very stable,Very likely,Neither positive nor negative,,Japan | Ukraine | China | Saudi Arabia | Germany | United Kingdom,,United States | China | Japan,Too much,Within the next 3 years,Desire to travel / see the world | Weather / climate | Retirement | Cost of living | Other reason related to quality of life
3cdad750-b20f-0135-b42a-0a901406a434,19,city,BR,low,female,"Yes, as a citizen","In school, university or practical training",1000 - 1500,Most of it,Very secure,... the same,... get a lot better,Fairly well,... got a little better,... get a little better,... increased a little,... stay about the same,Very secure,... stay the same,The right moment,About the same,Neither more nor less,Somewhat agree,Somewhat approve,Neither approve nor disapprove,,,Somewhat approve,,,Not a lot,A little,Sometimes acceptable,... increased a little,Very angry,... increased a lot,Very angry,Yes,Not very stable,Somewhat likely,Neither positive nor negative,United States,,Japan,,Too little,Never,
3d182c40-b1a0-0135-b2dd-0a62aae02c3c,21,city,MX,medium,female,"Yes, as a citizen","In school, university or practical training",100 - 200,About half,Very secure,... a little better,... get a lot better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... decrease,Prefer not to answer,... decrease a little,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Somewhat disagree,Strongly disapprove,Somewhat disapprove,,Strongly disapprove,,,,Not a lot,Not at all,Never acceptable,... stayed the same,Very angry,... increased a lot,Very angry,No,Don't know,Very likely,Neither positive nor negative,China | Japan,,United States,,Too little,Never,
3d1e1410-b245-0135-db84-0a901406a434,17,city,MX,low,female,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Most of it,Somewhat secure,... a lot better,Don't know,Fairly poorly,... stayed the same,Don't know,... increased moderately,Don't know,Not very secure,Don't know,Neither the right moment nor the wrong moment,Fewer purchases,Slightly less,Somewhat agree,Strongly disapprove,Neither approve nor disapprove,,Neither approve nor disapprove,,,,Not a lot,Not a lot,Sometimes acceptable,... stayed the same,Not very angry,... increased a little,Very angry,No,Not very stable,Somewhat likely,Neither positive nor negative,France | Germany | Japan | China,,United States,,Too little,Sometime later,Desire to travel / see the world
3d360ca0-b112-0135-38d9-0a62aae02c3c,25,city,MX,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",2000 - 3000,Most of it,Somewhat secure,... a lot better,... get a little better,Neither well nor poorly,... stayed the same,... get a little worse,... increased moderately,... stay about the same,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,More purchases,Neither more nor less,Somewhat agree,Strongly disapprove,Somewhat disapprove,,Strongly disapprove,,,,Not a lot,Not a lot,Sometimes acceptable,... increased a little,A little angry,... increased a lot,Very angry,Yes,Not very stable,Not at all likely,Somewhat positive,Japan | Canada | Spain | China | United States | France,,None of the above,,The right amount,Sometime later,Job / career opportunities | Desire to travel / see the world
3d408300-b1d7-0135-f3d7-0a62aae02c3c,36,city,UA,medium,female,"Yes, as a citizen",Selfå_-employed / Freelancer,300 - 400,Most of it,Somewhat secure,... the same,... get a little better,Fairly poorly,... stayed the same,... stay the same,... increased a lot,... increase moderately,Not very secure,... stay the same,The right moment,More purchases,Neither more nor less,Strongly agree,Somewhat disapprove,Somewhat approve,,,,,Neither approve nor disapprove,Not a lot,Not a lot,Never acceptable,... increased a lot,Very angry,... decreased a little,Very angry,Yes,Not at all stable,Somewhat likely,Somewhat positive,,Germany | United States | United Kingdom | Japan | Saudi Arabia | France | India,,China | Russia,Too little,Sometime later,Civic freedoms | Job / career opportunities | Proximity to family | Political situation in my country | Educational opportunities | Escaping oppression or discrimination in my country | Personal safety
3d439870-b201-0135-a825-0a901406a434,34,city,EG,medium,male,"Yes, as a citizen",None of the above,Under 100,Most of it,Somewhat secure,... a little better,... stay the same,Fairly poorly,... got a little worse,... get a little worse,... increased moderately,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Somewhat disapprove,,,,,,Not a lot,Not a lot,Never acceptable,... increased a little,A little angry,... increased a lot,Very angry,No,Somewhat stable,Not very likely,Somewhat positive,,China | United States,,None of the above,Too little,Never,
